action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,491106,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cl.Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1132438,J Med Chem,1999,"{'bei': '33.55', 'le': '0.61', 'lle': '3.95', 'sei': '17.10'}",CHEMBL1677,TACRINE HYDROCHLORIDE,CHEMBL95,6.65,0,http://www.openphacts.org/units/Nanomolar,258244,=,1,1,=,,IC50,nM,,223.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,223.0
,,491110,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cc1cccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc12)CCCC3.Cl,,,CHEMBL1132438,J Med Chem,1999,"{'bei': '15.57', 'le': '0.28', 'lle': '-0.60', 'sei': '16.27'}",CHEMBL557225,,CHEMBL1196512,8.11,0,http://www.openphacts.org/units/Nanomolar,258255,=,1,1,=,,IC50,nM,,7.8,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,7.8
,,492257,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cl.c1ccc2c(NCCCCCCCCCCCCNc3ccncc3)c3c(nc2c1)CCCC3,,,CHEMBL1132438,J Med Chem,1999,"{'bei': '14.35', 'le': '0.26', 'lle': '-1.35', 'sei': '13.21'}",CHEMBL542482,,CHEMBL1191391,6.58,0,http://www.openphacts.org/units/Nanomolar,258247,=,1,1,=,,IC50,nM,,261.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,261.0
,,492260,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,Nc1ccncc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1132438,J Med Chem,1999,,CHEMBL284348,DALFAMPRIDINE,CHEMBL284348,,0,http://www.openphacts.org/units/Nanomolar,258253,>,1,1,>,,IC50,nM,,500000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,500000.0
,,494595,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cl.c1ccc2c(NCCCCCCCCNc3ccncc3)c3c(nc2c1)CCCC3,,,CHEMBL1132438,J Med Chem,1999,"{'bei': '19.54', 'le': '0.36', 'lle': '1.50', 'sei': '15.78'}",CHEMBL543906,,CHEMBL1084096,7.87,0,http://www.openphacts.org/units/Nanomolar,258266,=,1,1,=,,IC50,nM,,13.6,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,13.6
,,494598,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cl.c1ccc2c(NCCCCCCCNc3ccncc3)c3c(nc2c1)CCCC3,,,CHEMBL1132438,J Med Chem,1999,"{'bei': '20.31', 'le': '0.37', 'lle': '1.91', 'sei': '15.84'}",CHEMBL542234,,CHEMBL1084369,7.89,0,http://www.openphacts.org/units/Nanomolar,258258,=,1,1,=,,IC50,nM,,12.8,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,12.8
,,497919,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,Nc1ccnc2ccccc12,,,CHEMBL1132438,J Med Chem,1999,"{'bei': '29.79', 'le': '0.53', 'lle': '2.47', 'sei': '11.04'}",CHEMBL58146,QUINOLIN-4-AMINE,CHEMBL58146,4.29,0,http://www.openphacts.org/units/Nanomolar,258254,=,1,1,=,,IC50,nM,,50700.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,50700.0
,,500465,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cl.c1ccc2c(NCCCCCCCCCNc3ccncc3)c3c(nc2c1)CCCC3,,,CHEMBL1132438,J Med Chem,1999,"{'bei': '16.99', 'le': '0.31', 'lle': '0.32', 'sei': '14.20'}",CHEMBL543667,,CHEMBL1084530,7.08,0,http://www.openphacts.org/units/Nanomolar,258246,=,1,1,=,,IC50,nM,,83.6,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,83.6
,,500468,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cc1cccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc12)CCCC3.Cl,,,CHEMBL1132438,J Med Chem,1999,"{'bei': '17.41', 'le': '0.32', 'lle': '0.50', 'sei': '17.70'}",CHEMBL555320,,CHEMBL1195773,8.82,0,http://www.openphacts.org/units/Nanomolar,258256,=,1,1,=,,IC50,nM,,1.5,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,1.5
,,503021,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,CN(C)CCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2.Cl,,,CHEMBL1132438,J Med Chem,1999,"{'bei': '19.25', 'le': '0.36', 'lle': '1.14', 'sei': '26.09'}",CHEMBL539811,,CHEMBL1084367,7.35,0,http://www.openphacts.org/units/Nanomolar,258260,=,1,1,=,,IC50,nM,,45.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,45.0
,,505424,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,CN(C)CCCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2.Cl,,,CHEMBL1132438,J Med Chem,1999,"{'bei': '16.06', 'le': '0.30', 'lle': '-0.41', 'sei': '23.36'}",CHEMBL538533,,CHEMBL1084368,6.58,0,http://www.openphacts.org/units/Nanomolar,258259,=,1,1,=,,IC50,nM,,264.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,264.0
,,507865,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cl.NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1132438,J Med Chem,1999,"{'bei': '19.33', 'le': '0.36', 'lle': '1.22', 'sei': '13.41'}",CHEMBL540837,,CHEMBL1084092,6.83,0,http://www.openphacts.org/units/Nanomolar,258250,=,1,1,=,,IC50,nM,,147.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,147.0
,,511400,[],CHEMBL641387,"Inhibition of acetylcholinesterase activity in rat cerebral cortex homogenate, in the presence of a specific butyrylcholinesterase (BChE) inhibitor; ethopropazine",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cl.NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1132438,J Med Chem,1999,"{'bei': '21.65', 'le': '0.40', 'lle': '2.23', 'sei': '13.84'}",CHEMBL544605,,CHEMBL258928,7.05,0,http://www.openphacts.org/units/Nanomolar,258252,=,1,1,=,,IC50,nM,,89.4,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,89.4
,,512431,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccncc1)n1ccc2cc(Br)ccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL347914,,CHEMBL347914,,0,http://www.openphacts.org/units/Nanomolar,302223,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,512440,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccncc1)n1ncc2ccccc21.O=C(O)/C=C/C(=O)O,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL346142,,CHEMBL1184359,,0,http://www.openphacts.org/units/Nanomolar,302208,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,512447,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1cc(Cl)ncn1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL154735,,CHEMBL154735,,0,http://www.openphacts.org/units/Nanomolar,302201,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,512455,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCCN(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996,"{'bei': '15.86', 'le': '0.29', 'lle': '0.10', 'sei': '19.98'}",CHEMBL155109,,CHEMBL155109,4.21,0,http://www.openphacts.org/units/Nanomolar,302198,=,1,1,=,,IC50,nM,,62000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,62.0
,,513820,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,C#CCN(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL348034,,CHEMBL348034,,0,http://www.openphacts.org/units/Nanomolar,302226,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,515135,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(c1)ccn2Nc1ccncc1,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL154488,,CHEMBL154488,,0,http://www.openphacts.org/units/Nanomolar,302190,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,Not Determined,515147,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL569713,SCOPOLAMINE,CHEMBL569713,,0,http://www.openphacts.org/units/Nanomolar,302195,,1,0,,,IC50,nM,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,
,,517618,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CN(c1ccncc1)n1ccc2cc([N+](=O)[O-])ccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL157902,,CHEMBL157902,,0,http://www.openphacts.org/units/Nanomolar,302221,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,Not Determined,517629,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,O=C1CCCN1CC#CCN1CCCC1,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL7634,OXOTREMORINE,CHEMBL7634,,0,http://www.openphacts.org/units/Nanomolar,302196,,1,0,,,IC50,nM,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,
,Not Determined,518946,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccnc2cc(Cl)ccc12)n1ccc2ccccc21.O=C(O)/C=C/C(=O)O,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL152748,,CHEMBL1181031,,0,http://www.openphacts.org/units/Nanomolar,302202,,1,0,,,IC50,nM,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,
,,520200,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccncn1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL345251,,CHEMBL345251,,0,http://www.openphacts.org/units/Nanomolar,302200,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,521549,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CN(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL152842,,CHEMBL152842,,0,http://www.openphacts.org/units/Nanomolar,302193,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,521561,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccncc1)n1cc(CC)c2ccccc21,,,CHEMBL1129670,J Med Chem,1996,"{'bei': '16.82', 'le': '0.31', 'lle': '0.42', 'sei': '22.31'}",CHEMBL154228,,CHEMBL154228,4.70,0,http://www.openphacts.org/units/Nanomolar,302215,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,20.0
,Not Determined,522877,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCC(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL347199,,CHEMBL347199,,0,http://www.openphacts.org/units/Nanomolar,302214,,1,0,,,IC50,nM,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,
,,522885,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccncc1)n1cc2ccccc2n1,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL345439,,CHEMBL345439,,0,http://www.openphacts.org/units/Nanomolar,302199,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,524176,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1129670,J Med Chem,1996,"{'bei': '32.76', 'le': '0.59', 'lle': '3.79', 'sei': '16.69'}",CHEMBL95,TACRINE,CHEMBL95,6.50,0,http://www.openphacts.org/units/Nanomolar,302205,=,1,1,=,,IC50,nM,,320.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.32
,,525441,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2c(ccn2Nc2ccncc2)c1,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL348865,,CHEMBL348865,,0,http://www.openphacts.org/units/Nanomolar,302203,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,526757,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cn(Nc2ccncc2)c2ccccc12,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL351760,,CHEMBL351760,,0,http://www.openphacts.org/units/Nanomolar,302234,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,526765,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCN(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL154541,,CHEMBL154541,,0,http://www.openphacts.org/units/Nanomolar,302230,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,528190,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,Brc1ccc2c(ccn2Nc2ccncc2)c1,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL152362,,CHEMBL152362,,0,http://www.openphacts.org/units/Nanomolar,302191,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,528196,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CN(c1ccncc1)n1ccc2cc(Br)ccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL347666,,CHEMBL347666,,0,http://www.openphacts.org/units/Nanomolar,302224,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,528204,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccncc1)n1cc(C(C)=O)c2ccccc21,,,CHEMBL1129670,J Med Chem,1996,"{'bei': '14.44', 'le': '0.26', 'lle': '0.32', 'sei': '11.11'}",CHEMBL154257,,CHEMBL154257,4.24,0,http://www.openphacts.org/units/Nanomolar,302216,=,1,1,=,,IC50,nM,,58000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,58.0
,,529630,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)/C=C/C(=O)O.c1cnn(Nc2ccncc2)c1,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL153847,,CHEMBL1181046,,0,http://www.openphacts.org/units/Nanomolar,302213,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,532235,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)N(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL154319,,CHEMBL154319,,0,http://www.openphacts.org/units/Nanomolar,302228,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,532249,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2nn(Nc3ccncc3)cc2c1,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL348716,,CHEMBL348716,,0,http://www.openphacts.org/units/Nanomolar,302197,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,Not Determined,533529,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(c1)ccn2Cc1ccncc1,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL346021,,CHEMBL346021,,0,http://www.openphacts.org/units/Nanomolar,302231,,1,0,,,IC50,nM,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,
,,533538,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccncc1)n1c2ccccc2c2ccccc21.O=C(O)/C=C/C(=O)O,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL435034,,CHEMBL1185827,,0,http://www.openphacts.org/units/Nanomolar,302209,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,534904,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)/C=C/C(=O)O.c1ccc2c(c1)cnn2Nc1ccncc1,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL155359,,CHEMBL1181091,,0,http://www.openphacts.org/units/Nanomolar,302211,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,536199,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccncc1)n1c(C)cc2ccccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL154945,,CHEMBL154945,,0,http://www.openphacts.org/units/Nanomolar,302225,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,Not Determined,537617,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(c1)OCC(C1=NCCN1)O2,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL10316,IDAZOXAN,CHEMBL10316,,0,http://www.openphacts.org/units/Nanomolar,302204,,1,0,,,IC50,nM,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,
,,538818,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccncc1)n1cc(C=O)c2ccccc21,,,CHEMBL1129670,J Med Chem,1996,"{'bei': '16.82', 'le': '0.31', 'lle': '1.17', 'sei': '12.32'}",CHEMBL155603,,CHEMBL155603,4.70,0,http://www.openphacts.org/units/Nanomolar,302218,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,20.0
,,540092,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL29835,BESIPIRDINE,CHEMBL29835,,1,http://www.openphacts.org/units/Nanomolar,302229,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,540117,[],CHEMBL641390,Inhibitory activity against Acetylcholinesterase in rat striatum,B,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL29835,BESIPIRDINE,CHEMBL29835,,1,http://www.openphacts.org/units/Nanomolar,302229,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,540129,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccncc1)n1cc(C)c2ccccc21,,,CHEMBL1129670,J Med Chem,1996,"{'bei': '17.10', 'le': '0.31', 'lle': '0.52', 'sei': '21.55'}",CHEMBL350692,,CHEMBL350692,4.54,0,http://www.openphacts.org/units/Nanomolar,302219,=,1,1,=,,IC50,nM,,29000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,29.0
,,541412,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,CCCN(c1ccncc1)n1ccc2cc(Cl)ccc21,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL155460,,CHEMBL155460,,0,http://www.openphacts.org/units/Nanomolar,302222,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,Not Determined,541420,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,Clc1cccc(Cl)c1NC1=NCCN1,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL134,CLONIDINE,CHEMBL134,,0,http://www.openphacts.org/units/Nanomolar,302194,,1,0,,,IC50,nM,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,
,,542845,[],CHEMBL641389,Inhibitory activity against acetylcholinesterase in rat striatal preparation,B,,,BAO_0000190,BAO_0000019,assay format,O=[N+]([O-])c1ccc2c(ccn2Nc2ccncc2)c1,,,CHEMBL1129670,J Med Chem,1996,,CHEMBL356922,,CHEMBL356922,,0,http://www.openphacts.org/units/Nanomolar,302192,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
